week,Y0T4,Y5T9,Y10T14,Y15T19,Y20T24,Y25T29,Y30T34,Y35T39,Y40T44,Y45T49,Y50T54,Y55T59,Y60T64
1,0,0,0,1,0,0,1,1,0,1,6,7,6
2,0,0,1,0,0,0,1,1,0,0,3,2,8
3,1,0,0,0,0,0,0,0,2,0,0,6,4
4,1,0,0,0,0,0,0,1,1,2,4,5,6
5,2,0,0,0,0,0,0,1,0,1,1,1,7
6,0,1,0,1,1,0,0,0,1,1,5,2,10
7,0,0,0,0,0,0,0,0,0,1,1,1,6
8,1,0,0,0,0,0,1,0,2,1,1,0,6
9,1,0,0,0,0,0,0,0,0,2,3,5,4
10,1,0,0,0,0,0,0,1,2,2,3,4,5
11,1,0,0,0,0,1,0,2,2,3,1,1,5
12,1,1,0,0,1,1,1,0,2,1,2,2,6
13,3,0,0,0,0,1,0,1,1,1,1,5,4
14,1,0,0,0,0,0,0,1,0,1,1,4,4
15,2,0,0,0,1,1,0,0,1,2,1,4,4
16,0,0,0,0,0,1,1,0,1,0,2,1,10
17,0,0,0,0,0,0,1,0,0,0,1,3,5
18,0,0,0,0,2,0,0,0,1,2,2,2,3
19,1,0,0,0,0,1,0,0,2,1,2,3,3
20,0,1,0,0,0,0,0,0,0,1,0,2,4
21,0,0,1,0,0,2,0,0,0,1,0,4,6
22,0,0,0,0,0,0,0,1,0,1,1,6,8
23,0,0,0,0,0,0,1,0,1,0,2,3,2
24,1,0,0,0,0,3,1,0,0,0,1,4,4
25,0,0,0,0,0,1,0,1,0,0,0,0,4
26,1,0,0,0,0,0,0,2,1,1,1,3,5
27,1,0,0,0,0,0,0,0,0,2,1,3,6
28,1,0,0,0,0,0,1,1,0,2,4,3,6
29,1,0,0,0,1,0,0,1,3,1,1,5,1
30,1,0,0,0,0,0,1,0,1,1,2,7,6
31,0,0,0,0,0,2,0,0,0,1,0,4,7
32,0,0,0,0,0,1,0,0,0,1,0,2,7
33,0,0,0,0,0,0,1,1,2,0,5,5,1
34,2,0,0,0,0,0,0,0,1,1,1,5,2
35,0,0,0,0,0,0,1,0,0,0,2,4,6
36,3,1,0,0,0,1,0,1,1,1,1,1,7
37,0,0,0,0,0,3,0,0,0,0,3,3,8
38,1,0,0,0,1,1,1,0,1,1,2,2,3
39,0,0,0,0,0,1,1,0,1,1,0,1,2
40,1,0,0,1,0,0,3,0,1,1,3,2,3
41,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
